time_s,Nmech,Wf,DOB_request,DOB_sensed,DOB_PI,DOB_command,DOB_disturbance,DOB_acceleration,DOB_SM,DOB_iterations,PTO_hp,PTO_turbine_hp,PTO_compressor_hp,VF_command,VF_setpoint,VF_feedback,VF_error,VF_acceleration,VF_integral,VF_unsaturated,VF_outside,inlet_temperature_K,inlet_pressure_kPa,max_flow_error,valid,compressor_NcMap,compressor_Nc_outside,VR_integrator_error,VR_proportional_term,VR_speed_slope,VR_accel_slope,VR_fallback,FF_total,altitude_m,isa_delta_C
142.185,9450.02212320393,1.19267765349134,9450,9450.02180444449,2.40202523212381,1.19267765349134,0,0.00396241426467671,18.9731804558436,9,0,11516.2516343684,-11516.2292364058,1.19267765349134,1.16476293152978,1.16478821953119,-2.52880014124379e-05,0.00662431091129127,0.0284730785173223,1.19267765349134,0,259.812025972197,44.4721002610582,3.16269450913789e-10,1,0.995204915575047,0,-0.0218043139935159,-0.000558356555755757,0.000690862483128975,0.00154342906655846,0,1.16476293152978,6302.5,12.605
142.2,9450.02218264014,1.19288985471722,9450,9450.02188705498,2.40200678098481,1.19288985471722,0,0.00359730182911863,18.9766956683071,9,0,11518.5922883454,-11518.5719542191,1.19288985471722,1.16500902549051,1.1650336999097,-2.46744191871873e-05,0.00618482737371935,0.028440372046332,1.19288985471722,0,259.823252331573,44.4864933078972,3.19785900208195e-10,1,0.99518342135536,0,-0.0218869235607458,-0.000559542819625659,0.000691211738398557,0.00154343227154116,0,1.16500902549051,6300,12.6
142.215,9450.02223659967,1.19310196061277,9450,9450.02196365957,2.40198842040146,1.19310196061277,0,0.00323760121524679,18.9802109800518,9,0,11520.9321518006,-11520.9138509196,1.19310196061277,1.16525502865152,1.16527910912962,-2.40804780924364e-05,0.00576072455871185,0.0284075416609909,1.19310196061277,0,259.834478678377,44.5008863516369,3.23388961820742e-10,1,0.995161927976171,0,-0.0219635272943333,-0.000560609699741112,0.000691560993504447,0.00154343547651022,0,1.16525502865152,6297.5,12.595
142.23,9450.02228516368,1.19331398166649,9450,9450.02203439541,2.40197015139536,1.19331398166649,0,0.00289007118505872,18.9837261024373,9,0,11523.2712739765,-11523.2549375455,1.19331398166649,1.1655009410129,1.16552444349185,-2.35024789518867e-05,0.00534954829208616,0.0283745963700494,1.19331398166649,0,259.845705012624,44.5152793922779,3.27091290939825e-10,1,0.995140435445886,0,-0.0220342623457859,-0.000561555716462871,0.000691910248446609,0.00154343868146563,0,1.1655009410129,6295,12.59
142.245,9450.02232851475,1.19352592735343,9450,9450.02209938514,2.40195197525358,1.19352592735343,0,0.00256074256263577,18.9872407761627,9,0,11525.6096996994,-11525.5952248329,1.19352592735343,1.16574676257477,1.16576970019067,-2.2937615893559e-05,0.00494942956703266,0.0283415449765307,1.19352592735343,0,259.856931334321,44.5296724298195,3.30888932988231e-10,1,0.995118943783594,0,-0.0220992513615165,-0.000562380197876734,0.000692259503225174,0.00154344188640742,0,1.16574676257477,6292.5,12.585
142.26,9450.02236692589,1.19373780429132,9450,9450.02215876695,2.40193389277697,1.19373780429132,0,0.00225372641520911,18.9907548220869,9,0,11527.9474607346,-11527.9347213091,1.19373780429132,1.16599249333727,1.16601487819484,-2.23848575657826e-05,0.00455964201634106,0.0283083960994885,1.19373780429132,0,259.868157643478,44.5440654642603,3.34764882826422e-10,1,0.995097453017907,0,-0.0221586325107747,-0.000563085145444776,0.000692608757840204,0.00154344509133559,0,1.16599249333727,6290,12.58
142.275,9450.02240073179,1.19394961561156,9450,9450.02221271394,2.40191590377521,1.19394961561156,0,0.0019708248712566,18.9942681582303,9,0,11530.2845727635,-11530.2734324687,1.19394961561156,1.16623813330051,1.16625997835368,-2.18450531699332e-05,0.00418066186122781,0.0282751581507223,1.19394961561156,0,259.879383940122,44.5584584956096,3.38699235161425e-10,1,0.995075963183894,0,-0.0222125789168213,-0.000563675839675137,0.000692958012291754,0.00154344829625016,0,1.16623813330051,6287.5,12.575
142.29,9450.02243029416,1.19416136131752,9450,9450.02226144111,2.40189800686492,1.19416136131752,0,0.00171178753572874,18.9977807893955,9,0,11532.621036947,-11532.6113608879,1.19416136131752,1.1664836824647,1.16650500295184,-2.13204871386541e-05,0.00381387623538098,0.0282418392823471,1.19416136131752,0,259.890610224256,44.5728515238633,3.42671030073871e-10,1,0.995054474319513,0,-0.0222613055673879,-0.000564160429524505,0.000693307266580222,0.00154345150115115,0,1.1664836824647,6285,12.57
142.305,9450.02245597097,1.1943730392358,9450,9450.02230520149,2.40188019953581,1.1943730392358,0,0.00147495099346812,19.0012927804781,9,0,11534.9568442724,-11534.9485069568,1.1943730392358,1.16672914082994,1.16674995499776,-2.08141678190721e-05,0.0034611239959392,0.028208447323996,1.1943730392358,0,259.901836495882,44.5872445490148,3.46668007995423e-10,1,0.995032986462327,0,-0.0223050654797376,-0.000564548918137665,0.000693656520705564,0.00154345470603858,0,1.16672914082994,6282.5,12.565
142.32,9450.02247809524,1.19458464615381,9450,9450.02234427529,2.40186247839719,1.19458464615381,0,0.00125799286302475,19.0048042247704,9,0,11537.2919808,-11537.2848698631,1.19458464615381,1.16697450839628,1.16699483750342,-2.0329107131678e-05,0.00312423384468907,0.0281749897257764,1.19458464615381,0,259.913062755032,44.6016375710779,3.50682523180218e-10,1,0.995011499647209,0,-0.0223441388672441,-0.000564851968246822,0.000694005774667677,0.00154345791091244,0,1.16697450839628,6280,12.56
