environment,method_id,method,accepted,altitude_m,isa_delta_C,Kp,Ki,Kd,accelTau,accelWeight,rmse_rpm,peak_rpm,ringing_excess_TV_lbm_s,recovery_1pct_speed_s,settling_to_point1_rpm_s,minimum_margin_percent,max_fuel_slew_lbm_s2,fuel_peak_lbm_s,iae_rpm_s,fuel_limit_percent,compressor_Nc_outside_percent,gp_outside_percent,fallback_percent
22,4,R2 split feedback,1,2500,-20,16,40,0,0.03,0.05,4.81641849710813,28.5519241968123,0.746722795658455,0,2.22,6.98641799451227,7.53633481067627,2.80425934673264,103.182742689814,0,0,1.14980836527245,0
22,5,R3 normalized feedback,1,2500,-20,0.025,0.1,0.002,0.03,1,2.3898410587401,20.0533807146403,2.11697189867269,0,1.395,6.69657845558848,11.7513430390369,2.82809611544326,41.3207128682616,0,0,0.749875020829862,0
23,1,Base PI,1,5000,-20,0.025,0.05,NaN,NaN,NaN,2.70518409485469,23.7815692199038,2.55274840187604,0,2.355,1.76753121542134,5.06393372701308,2.30854923196264,55.2755133998796,0,97.6003999333444,0,NaN
23,2,Previous inverse PI,1,5000,-20,2,30,NaN,NaN,NaN,3.9520371672338,14.4571109266508,3.72170655927999,0,Inf,1.85650684616662,10.5852328240629,2.30298827352661,279.888182496822,0,83.8526912181303,0.549908348608565,NaN
23,3,R1 retuned inverse PI,1,5000,-20,1.5,22,0,0.03,1,5.44086701660044,16.6332881353665,1.7350238763138,0,Inf,2.8603643546038,8.10391082431088,2.23285476874481,390.680251084297,0,80.4865855690718,0.649891684719213,0
23,4,R2 split feedback,0,5000,-20,16,40,0,0.03,0.05,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,91.7972350230415,8.94009216589862,0
23,5,R3 normalized feedback,1,5000,-20,0.025,0.1,0.002,0.03,1,1.68373711484515,15.3844043140216,2.52602559446949,0,1.33500000000001,1.69900368830274,9.49631595405684,2.3139497629532,28.2240061488615,0,98.7002166305616,0.599900016663889,98.6502249625062
24,1,Base PI,1,7500,-20,0.025,0.05,NaN,NaN,NaN,1.75608484462035,15.7000523086681,1.83974738547174,0,2.16,2.34787861521619,3.43274353438212,1.52379483377015,35.3188638749944,0,100,0,NaN
24,2,Previous inverse PI,1,7500,-20,2,30,NaN,NaN,NaN,14.1091379727308,30.2218724104678,2.29648187799959,0,Inf,2.71489501468966,6.54391568244995,1.50675003217728,978.914834991995,0,100,0.349941676387269,NaN
24,3,R1 retuned inverse PI,1,7500,-20,1.5,22,0,0.03,1,19.2149743365617,41.1696108658889,1.0707946814052,0,Inf,3.70686662115087,5.00831231075128,1.46165455447006,1333.12484079246,0,100,0.466588901849692,0
24,4,R2 split feedback,0,7500,-20,16,40,0,0.03,0.05,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,100,13.5309278350515,0
24,5,R3 normalized feedback,1,7500,-20,0.025,0.1,0.002,0.03,1,1.19681739671142,10.1720060784373,1.30426670196199,0,1.30500000000001,3.68724773822453,5.82493643979021,1.46236189051029,20.5138966887708,0,100,0.349941676387269,100
25,1,Base PI,1,10000,-20,0.025,0.05,NaN,NaN,NaN,1.11084131657647,10.123591385809,1.25092312802738,0,1.965,3.11853709417147,2.25267286974336,0.977491499912742,22.2488908408017,0,100,0,NaN
25,2,Previous inverse PI,1,10000,-20,2,30,NaN,NaN,NaN,6.85351301841123,12.9292828822527,1.51831350826552,0,Inf,3.53825945848305,4.25146932279247,0.964968613405393,492.270749616748,0,100,0,NaN
25,3,R1 retuned inverse PI,1,10000,-20,1.5,22,0,0.03,1,9.37293937157334,17.6809643805154,0.712109998473891,0,Inf,4.5031286249888,3.26107774774385,0.936347332586957,672.967300275944,0,100,0,0
25,4,R2 split feedback,0,10000,-20,16,40,0,0.03,0.05,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,100,16.8108776266996,0
25,5,R3 normalized feedback,1,10000,-20,0.025,0.1,0.002,0.03,1,0.753149227608511,6.58619639912831,0.942230805092439,0,1.23,4.26285816634044,3.84283405169163,0.943431598750669,12.77031012674,0,100,0,100
26,1,Base PI,1,0,30,0.025,0.05,NaN,NaN,NaN,2.00263808874618,17.5160914435364,1.73040817393749,0,2.37,21.6272203802022,3.91928296920669,1.59650740183906,42.1954666258582,0,0,0,NaN
26,2,Previous inverse PI,1,0,30,2,30,NaN,NaN,NaN,1.37615820522354,11.1739590086727,3.20404667334457,0,3.94500000000001,21.0693395970731,8.24232684187732,1.62580934360983,41.5824965343096,0,0,100,NaN
26,3,R1 retuned inverse PI,1,0,30,1.5,22,0,0.03,1,1.83480441425263,12.6907550132401,1.49512778521651,0,4.245,22.4048423010883,6.32673746338705,1.56522377633373,56.7467897531342,0,0,100,0
26,4,R2 split feedback,1,0,30,16,40,0,0.03,0.05,1.59933445441778,13.1277053983922,0.907702814600586,0,1.575,23.0051609296013,5.75360075345574,1.5389137998705,31.1784757637918,0,0,100,0
26,5,R3 normalized feedback,1,0,30,0.025,0.1,0.002,0.03,1,1.37786156620761,11.674720051129,1.38108460769721,0,1.33500000000001,22.9859799743043,6.85847294561183,1.54083191826384,23.5493879568013,0,0,100,0
27,1,Base PI,1,2500,30,0.025,0.05,NaN,NaN,NaN,1.93503342792537,16.8484750101125,1.65025805637811,0,2.325,17.7117097471383,3.72820886844802,1.56182986840216,40.5360909905386,0,0,0,NaN
27,2,Previous inverse PI,1,2500,30,2,30,NaN,NaN,NaN,1.45547944569548,10.4877627297719,2.95475907418365,0,Inf,17.3246318303471,7.90638754805529,1.58299461491264,50.6439921298259,0,0,0.399933344442593,NaN
27,3,R1 retuned inverse PI,1,2500,30,1.5,22,0,0.03,1,1.95130451216226,11.9048195614578,1.38020188946888,0,Inf,18.6100667583922,6.05412330564374,1.52699309353377,69.0923633079084,0,0,0.499916680553241,0
27,4,R2 split feedback,1,2500,30,16,40,0,0.03,0.05,1.92124217186932,13.3439586486165,0.473325071689589,0,1.41,19.884093199298,4.8008105859501,1.47693006552176,38.101780796385,0,0,0.599900016663889,0
27,5,R3 normalized feedback,1,2500,30,0.025,0.1,0.002,0.03,1,1.33321751951602,11.1046004854579,1.22508969622428,0,1.35000000000001,19.2249191439143,6.46957195917199,1.50122249584749,22.9729644757266,0,0,0.449925012497917,0
28,1,Base PI,1,5000,30,0.025,0.05,NaN,NaN,NaN,1.74711624639171,15.1534214473668,1.48781465461012,0,2.265,14.4309180214029,3.30524249119346,1.4361864645317,36.5793925705073,0,0,0,NaN
28,2,Previous inverse PI,1,5000,30,2,30,NaN,NaN,NaN,1.38496767653604,9.42645865425584,2.52864206875213,0,Inf,14.1801074622217,6.95149857677499,1.44910565607349,50.9610960573341,0,0,0.299950008331945,NaN
28,3,R1 retuned inverse PI,1,5000,30,1.5,22,0,0.03,1,1.86096341698476,10.72943517555,1.1831659881817,0,Inf,15.3629642220285,5.32271348040225,1.40133200045604,69.52710367807,0,0,0.449925012497917,0
28,4,R2 split feedback,1,5000,30,16,40,0,0.03,0.05,1.93047130823094,12.4561757098199,0.344285427175158,0,1.30500000000001,16.4212674397522,4.01497118167204,1.36187660534503,38.8163363442627,0,0,0.549908348608565,0
28,5,R3 normalized feedback,1,5000,30,0.025,0.1,0.002,0.03,1,1.20526778899603,9.92906700170715,1.0752287300013,0,1.33500000000001,15.9250096767941,5.73143684323741,1.37990835043779,20.8157431695116,0,0,0.349941676387269,0
29,1,Base PI,1,7500,30,0.025,0.05,NaN,NaN,NaN,1.55040142559823,13.3361230892369,1.33449609747289,0,2.175,9.53295467234899,2.86361679629468,1.29118338631188,32.2827332580366,0,0,0,NaN
29,2,Previous inverse PI,1,7500,30,2,30,NaN,NaN,NaN,1.40706937555596,8.18534666410778,2.22811663298243,0,Inf,9.45984735035738,6.21741111972168,1.29554975030728,61.7076119366353,0,0,0.0999833361106482,NaN
29,3,R1 retuned inverse PI,1,7500,30,1.5,22,0,0.03,1,1.89857053123778,9.38969252625066,1.04409245269703,0,Inf,10.5647102714372,4.76618447757205,1.25479680262747,84.1653652126347,0,0,0.299950008331945,0
29,4,R2 split feedback,1,7500,30,16,40,0,0.03,0.05,2.3467482226727,13.2617953110112,0.355650941215801,0,2.175,11.3278082720904,3.07531110614603,1.22835642664557,51.5968415259487,0,0,0.549908348608565,0
29,5,R3 normalized feedback,1,7500,30,0.025,0.1,0.002,0.03,1,1.0685093826356,8.73800933660459,0.924051234830656,0,1.32000000000001,11.016781542109,5.02003735864632,1.2390770504691,18.4966987703737,0,0,0.199966672221296,0
30,1,Base PI,1,10000,30,0.025,0.05,NaN,NaN,NaN,1.24324260286029,10.7353502190344,1.14119375769491,0,2.02500000000001,5.37437472425956,2.29127518088427,1.04823038037146,25.5239460796004,0,0,0,NaN
30,2,Previous inverse PI,1,10000,30,2,30,NaN,NaN,NaN,1.63950801574455,6.58167185731145,1.73119051100112,0,Inf,5.50719223934345,4.90874414128066,1.04434631818686,105.869465997103,0,0,0,NaN
30,3,R1 retuned inverse PI,1,10000,30,1.5,22,0,0.03,1,2.22528502451396,7.57738026987136,0.810709575890412,0,Inf,6.56191262212347,3.76427671220697,1.01214203481739,144.33611161719,0,0,0,0
30,4,R2 split feedback,1,10000,30,16,40,0,0.03,0.05,4.88879560326817,21.5021636220754,0.371518505945867,0,6.23999999999999,6.63867005328276,1.85468703259,1.00964796573517,161.754169676122,0,0,0.449925012497917,0
30,5,R3 normalized feedback,1,10000,30,0.025,0.1,0.002,0.03,1,0.85429460563429,7.01574981273734,0.77047001876155,0,1.27500000000001,6.81485232528054,3.99823794122403,1.00463710332789,14.7976522921789,0,0,0,0
31,1,Base PI,1,0,-30,0.025,0.05,NaN,NaN,NaN,4.53222378364973,38.6531841233336,3.70344675845108,0,2.7,6.67751071417229,8.34674400802333,3.85283241847448,95.3510726144737,0,0,0,NaN
31,2,Previous inverse PI,1,0,-30,2,30,NaN,NaN,NaN,3.58402503021484,24.4239040926368,6.79836617948059,0,Inf,6.58397919927478,19.6342294034357,3.86563821196756,133.659234565009,0,0,0.649891684719213,NaN
31,3,R1 retuned inverse PI,1,0,-30,1.5,22,0,0.03,1,4.80893871373437,28.403524745554,3.2077368964837,0,Inf,7.60168744731479,15.0784474335688,3.75092926530742,181.755749295533,0,0,0.799866688885186,0
31,4,R2 split feedback,1,0,-30,16,40,0,0.03,0.05,4.8238602617701,32.1981039294387,1.08994797338565,0,1.89,8.26281478320764,10.7202138124531,3.67769606412284,97.659354750121,0,0,1.04982502916181,0
31,5,R3 normalized feedback,1,0,-30,0.025,0.1,0.002,0.03,1,3.07240692942819,26.0968503580989,2.89737670440199,0,1.425,7.58375813458939,15.0700921392747,3.7535418304567,52.817467611293,0,0,0.799866688885186,0
32,1,Base PI,1,2500,-30,0.025,0.05,NaN,NaN,NaN,3.58297033046426,30.7794915256309,3.074976188022,0,2.565,3.21244157929224,6.64935455308671,3.08732335826468,74.7845943447786,0,0,0,NaN
32,2,Previous inverse PI,1,2500,-30,2,30,NaN,NaN,NaN,3.16851223691206,19.3011629721877,5.25687688315203,0,Inf,3.17107814204184,14.9500456044912,3.09222063534732,133.057439470818,0,0,0.649891684719213,NaN
32,3,R1 retuned inverse PI,1,2500,-30,1.5,22,0,0.03,1,4.27827022790252,22.2664131564743,2.44719565042948,0,Inf,4.20196249551071,11.4739892156859,2.99674883138516,181.77500835061,0,0,0.749875020829862,0
32,4,R2 split feedback,1,2500,-30,16,40,0,0.03,0.05,4.95639589589535,28.8275860773083,0.733457296971504,0,2.22,4.8756502424106,7.5554312266353,2.9368625067882,105.763943333675,0,0,1.14980836527245,0
32,5,R3 normalized feedback,1,2500,-30,0.025,0.1,0.002,0.03,1,2.46837189262363,20.5937757922911,2.18523395306555,0,1.395,4.44318945248474,11.8607431163963,2.97523968146306,42.5890911459606,0,0,0.749875020829862,0
33,1,Base PI,1,5000,-30,0.025,0.05,NaN,NaN,NaN,2.57662332154576,22.8747471700372,2.63747117993134,0,2.325,2.03315391636143,4.9337501471961,2.22017760663962,51.9368474592625,0,100,0,NaN
33,2,Previous inverse PI,1,5000,-30,2,30,NaN,NaN,NaN,40.8954701955313,113.266075696043,3.29166671518578,Inf,Inf,2.38659987343727,9.44565203205737,2.19655650485904,2586.77355162669,0,100,0.549908348608565,NaN
33,3,R1 retuned inverse PI,1,5000,-30,1.5,22,0,0.03,1,57.6198322998019,162.022179644009,1.53427629483477,Inf,Inf,3.37566552398606,7.22553215123371,2.13110984937244,3593.02304482367,0,100,0.633227795367439,0
33,4,R2 split feedback,1,5000,-30,16,40,0,0.03,0.05,215.885873387224,259.297366013325,1.28374713874208,Inf,Inf,3.61769102324789,5.33682343670225,2.11347675191415,18272.0603170344,0,13.9310114980837,4.44925845692385,0
33,5,R3 normalized feedback,1,5000,-30,0.025,0.1,0.002,0.03,1,1.75922320095122,14.7508747738157,1.81282668296752,0,1.33500000000001,3.43403084775264,8.36706482635282,2.12665917162286,30.249598672215,0,100,0.599900016663889,100
34,1,Base PI,1,7500,-30,0.025,0.05,NaN,NaN,NaN,1.64880554094792,14.8833160628074,1.8091087811501,0,2.13,2.82779998958088,3.29923036858948,1.45125447896037,32.9536797974198,0,100,0,NaN
34,2,Previous inverse PI,1,7500,-30,2,30,NaN,NaN,NaN,22.2010332917706,55.3066475554842,2.25233738958858,0,Inf,3.20252975975672,6.28294379043455,1.43477703318569,1456.21328140775,0,100,0.349941676387269,NaN
34,3,R1 retuned inverse PI,1,7500,-30,1.5,22,0,0.03,1,30.1881876066629,74.5440698354541,1.05962529183091,0,Inf,4.21203275961037,4.82316012946023,1.39098856990838,1983.91877360418,0,100,0.449925012497917,0
34,4,R2 split feedback,0,7500,-30,16,40,0,0.03,0.05,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,100,12.9533678756477,0
34,5,R3 normalized feedback,1,7500,-30,0.025,0.1,0.002,0.03,1,1.11922204290529,9.67748424808633,1.34398738980148,0,1.29000000000001,4.05824109277226,5.62442716636829,1.39733806218899,19.0625158682941,0,100,0.349941676387269,100
35,1,Base PI,1,10000,-30,0.025,0.05,NaN,NaN,NaN,1.05198642828149,9.74961609717684,1.25100901202237,0,1.95,3.44327270995045,2.18541583128124,0.930827449165334,21.053242103345,0,100,0,NaN
35,2,Previous inverse PI,1,10000,-30,2,30,NaN,NaN,NaN,4.95894859898137,9.54175904431031,1.38489714604749,0,Inf,4.00488236132769,3.97468446975643,0.914330599080518,360.359078648321,0,100,0,NaN
35,3,R1 retuned inverse PI,1,10000,-30,1.5,22,0,0.03,1,6.71769725348381,12.9301150169686,0.645145808639626,0,Inf,4.92951351126447,3.04563721814599,0.887737361893974,488.133123781929,0,100,0,0
35,4,R2 split feedback,0,10000,-30,16,40,0,0.03,0.05,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,100,17.5030599755202,0
35,5,R3 normalized feedback,1,10000,-30,0.025,0.1,0.002,0.03,1,0.711176126527498,6.34810352790373,0.979281108418323,0,1.215,4.50821450971607,3.73327257311996,0.899675758717557,11.9750784070532,0,100,0,100
36,1,Base PI,1,4000,5,0.025,0.05,NaN,NaN,NaN,2.5314669986778,21.5941997470763,2.03043073774102,0,2.46000000000001,9.01331445487584,4.67351800277499,2.13150789808411,53.4980821078904,0,0,0,NaN
36,2,Previous inverse PI,1,4000,5,2,30,NaN,NaN,NaN,1.81870282366845,13.3953145642463,3.81686954246018,0,Inf,8.72896394510115,10.5664654874435,2.15365152287719,61.262915904311,0,0,0.499916680553241,NaN
36,3,R1 retuned inverse PI,1,4000,5,1.5,22,0,0.03,1,2.43866609628209,15.3428988853975,1.79809574801825,0,Inf,9.81135535767976,8.10553925978027,2.08581938891155,83.6356184542756,0,0,0.649891684719213,0
36,4,R2 split feedback,1,4000,5,16,40,0,0.03,0.05,2.3229707398509,16.7690161818646,0.68612415168012,0,1.53,10.8418252169704,6.53607985815308,2.02495731565793,45.9242198036786,0,0,0.749875020829862,0
36,5,R3 normalized feedback,1,4000,5,0.025,0.1,0.002,0.03,1,1.75198180329535,14.3869253613029,1.45899020341547,0,1.38,10.443870465978,8.3502097379244,2.04894554364067,30.3340258704805,0,0,0.649891684719213,0
