time_s,reference_Ndot_rpm_s,RLS_prediction_rpm_s,update_enabled,reference_fault_latched,updates_before_sample
8.82,151.820918564752,151.405561707411,1,0,586
8.835,137.452961897303,135.685336494067,1,0,587
8.85,122.799736624142,121.412780243255,1,0,588
8.865,107.786622631623,107.288368910721,1,0,589
8.88,92.3660213873629,92.5471701118399,1,0,590
8.895,76.5152207053498,76.9793920131776,1,0,591
8.91,60.2333744172912,60.6971701530895,1,0,592
8.925,43.5377524427518,43.9779265978195,1,0,593
8.94,26.4610453938791,26.8598407598375,1,0,594
8.955,9.04882678029283,9.39259273030929,1,0,595
8.97,-9.61712115480631,-8.36513008299389,1,0,596
8.985,-29.3282758483093,-27.4321841519287,1,0,597
9,-49.1353449568213,-47.8857622766169,1,0,598
9.015,-68.8792174352128,-68.4923205393133,1,0,599
9.03,-88.4311698462173,-88.5957594405557,1,0,600
9.045,-107.694177669201,-108.073110753637,1,0,601
9.06,-126.602259929481,-127.041474738333,1,0,602
9.075,-145.118217142524,-145.571057040147,1,0,603
9.09,-163.230156826455,-163.657580485814,1,0,604
9.105,-180.947206460257,-181.320167916165,1,0,605
9.12,-196.969126840058,-198.594353952272,1,0,606
9.135,-211.86663055463,-213.994123757044,1,0,607
9.15,-226.42385137112,-227.799280147293,1,0,608
9.165,-240.80301920506,-241.308153141815,1,0,609
9.18,-255.14081106219,-255.164453751222,1,0,610
9.195,-269.544526058297,-269.400985701935,1,0,611
9.21,-284.081106176247,-283.882790572042,1,0,612
9.225,-299.060487318637,-298.576278198832,1,0,613
9.24,-314.388921133118,-313.800316779323,1,0,614
9.255,-329.914476801497,-329.482753256946,1,0,615
9.27,-345.599122514052,-345.351438240158,1,0,616
9.285,-361.395292587589,-361.266720249995,1,0,617
9.3,-377.249854357988,-377.186250857642,1,0,618
9.315,-393.10769094412,-393.092859095381,1,0,619
9.33,-408.91469514783,-408.943547085605,1,0,620
9.345,-424.620209774151,-424.685811743454,1,0,621
9.36,-440.178562358658,-440.27301016364,1,0,622
9.375,-455.550179677632,-455.665189845191,1,0,623
9.39,-470.70225774045,-470.829515987906,1,0,624
9.405,-485.608501392142,-485.740419626017,1,0,625
9.42,-500.248682911077,-500.378861822062,1,0,626
9.435,-514.609999294094,-514.731379217992,1,0,627
9.45,-528.682800166023,-528.791446894246,1,0,628
9.465,-542.458484947178,-542.554982444761,1,0,629
9.48,-555.917439580569,-556.016785228335,1,0,630
9.495,-569.305230573668,-569.156434201808,1,0,631
9.51,-583.80420415695,-582.25875631306,1,0,632
9.525,-597.92691574775,-596.770291809295,1,0,633
9.54,-611.553137856154,-611.219671161523,1,0,634
9.555,-624.595371891662,-624.820044541271,1,0,635
9.57,-636.999413908599,-637.411703803782,1,0,636
9.585,-648.742015553578,-649.166907508195,1,0,637
9.6,-659.827209979003,-660.231133208276,1,0,638
9.615,-670.280703859545,-670.63854872145,1,0,639
9.63,-680.144222246077,-680.43970253348,1,0,640
9.645,-689.46873577944,-689.694452586494,1,0,641
9.66,-698.309347921354,-698.464814315758,1,0,642
9.675,-706.450246863339,-706.810302747712,1,0,643
9.69,-714.19397651157,-714.464166186661,1,0,644
9.705,-721.646071615431,-721.708292405057,1,0,645
9.72,-728.853053586074,-728.759309675386,1,0,646
9.735,-735.852696913418,-735.685719262654,1,0,647
9.75,-742.672173418256,-742.473609902172,1,0,648
9.765,-749.32164322306,-749.105780551751,1,0,649
9.78,-755.795910541314,-755.57686308475,1,0,650
9.795,-762.175025732647,-761.868590984805,1,0,651
9.81,-768.775033598896,-768.065863355588,1,0,652
9.825,-775.095840911645,-774.560466854631,1,0,653
9.84,-781.053017515515,-780.822591755143,1,0,654
9.855,-786.571445967345,-786.560374741673,1,0,655
9.87,-791.58870066339,-791.679549772294,1,0,656
9.885,-796.056664619094,-796.194337214602,1,0,657
9.9,-800.593698136168,-800.110040565467,1,0,658
9.915,-804.512777385235,-804.185631532132,1,0,659
9.93,-807.715355101908,-807.771227069657,1,0,660
9.945,-810.184086342783,-810.488581936533,1,0,661
9.96,-811.91300291164,-812.282209758112,1,0,662
9.975,-812.901002084636,-813.263231105608,1,0,663
9.99,-813.346804575199,-813.515333975901,1,0,664
10.005,-815.325709983127,-813.285610747394,1,0,665
10.02,-816.573105238015,-815.099625216742,1,0,666
10.035,-816.943750624321,-816.695274692794,1,0,667
10.05,-816.349837569341,-816.906405547318,1,0,668
10.065,-814.758931262224,-815.564178617855,1,0,669
10.08,-812.191155362214,-812.972234389866,1,0,670
10.095,-808.707571733907,-809.410584160443,1,0,671
